time,34420a_volt
1731312386.355506,-4.53e-09
1731312386.4710479,-5.68e-09
1731312386.5865622,-1.362e-08
1731312386.7020404,3.4e-09
1731312386.8178446,-5.6e-10
1731312386.9333253,-1.646e-08
1731312387.048904,9.07e-09
1731312387.1644187,-2.213e-08
1731312387.2799988,2.269e-08
1731312387.3955493,2.82e-09
1731312387.511117,5.1e-09
1731312387.626666,-8.51e-09
1731312387.7421591,-1.135e-08
1731312387.8577447,8.49e-09
1731312387.9733264,9.07e-09
1731312388.0889063,-9.64e-09
1731312388.2044632,-2.26e-09
1731312388.3200526,9.07e-09
1731312388.4357414,-2.894e-08
1731312388.5510173,0.0
1731312388.666621,-1.71e-09
1731312388.7821693,2.212e-08
1731312388.8977232,8.49e-09
1731312389.0133,3.97e-09
